id,type,repositoryid,idno,title,Category,abbreviation,authoring_entity,nation,year_start,year_end,link_da,published,created,changed,varcount,total_views,total_downloads,created_by,changed_by,formid,pub_2020_Q1,pub_2020_Q2,pub_2020_Q3,pub_2020_Q4,pub_2021_Q1,pub_2021_Q2,pub_2021_Q3,pub_2021_Q4,pub_2022_Q1,pub_2022_Q2,pub_date,pub_current,origin,collection,region,Camps / Shelter / NFI,Cash Assistance,Communications,Education,Energy & Environment,Food Security,Health & Nutrition,"Housing, Land & Property",Multi-Sector Assessment,Peace-building,Protection,Socioeconomics & Livelihoods,Water Sanitation Hygiene,subject_check
359,survey,EHA,UNHCR_RWA_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Rwanda,2019,2019,,1,2021-04-10T15:32:21+02:00,2021-04-10T15:32:21+02:00,134,364,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
360,survey,EHA,UNHCR_SDN_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Sudan,2018,2018,,1,2021-04-10T15:32:30+02:00,2021-04-10T15:32:30+02:00,163,216,2,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
361,survey,EHA,UNHCR_SDN_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Sudan,2019,2019,,1,2021-04-10T15:32:39+02:00,2021-04-10T15:32:39+02:00,134,334,3,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
362,survey,EHA,UNHCR_SOM_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Somalia,2018,2018,,1,2021-04-10T15:32:47+02:00,2021-04-10T15:32:47+02:00,163,215,1,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
363,survey,EHA,UNHCR_SOM_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Somalia,2019,2019,,1,2021-04-10T15:32:56+02:00,2021-04-10T15:32:56+02:00,134,328,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
364,survey,SAO,UNHCR_SWZ_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Swaziland,2018,2018,,1,2021-04-10T15:33:04+02:00,2021-04-10T15:33:04+02:00,163,211,2,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
365,survey,SAO,UNHCR_SWZ_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Swaziland,2019,2019,,1,2021-04-10T15:33:13+02:00,2021-04-10T15:33:13+02:00,134,326,3,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
366,survey,WA,UNHCR_TCD_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Chad,2018,2018,,1,2021-04-10T15:33:21+02:00,2021-04-10T15:33:21+02:00,163,220,1,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
367,survey,WA,UNHCR_TCD_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Chad,2019,2019,,1,2021-04-10T15:33:30+02:00,2021-04-10T15:33:30+02:00,134,354,6,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
368,survey,MENA,UNHCR_TUN_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Tunisia,2019,2019,,1,2021-04-10T15:33:38+02:00,2021-04-10T15:33:38+02:00,134,330,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
369,survey,EHA,UNHCR_TZA_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Tanzania,2018,2018,,1,2021-04-10T15:33:46+02:00,2021-04-10T15:33:46+02:00,163,228,3,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
370,survey,EHA,UNHCR_TZA_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Tanzania,2019,2019,,1,2021-04-10T15:33:54+02:00,2021-04-10T15:33:54+02:00,134,357,6,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
371,survey,EURO,UNHCR_UKR_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Ukraine,2018,2018,,1,2021-04-10T15:34:03+02:00,2021-04-10T15:34:03+02:00,163,244,3,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Europe,Europe,,,,,,,,,,,,1,,1
372,survey,EURO,UNHCR_UKR_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Ukraine,2019,2019,,1,2021-04-10T15:34:11+02:00,2021-04-10T15:34:11+02:00,134,367,6,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Europe,Europe,,,,,,,,,,,,1,,1
373,survey,SAO,UNHCR_ZAF_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,South Africa,2018,2018,,1,2021-04-10T15:34:19+02:00,2021-04-10T15:34:19+02:00,163,252,2,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
374,survey,SAO,UNHCR_ZAF_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,South Africa,2019,2019,,1,2021-04-10T15:34:27+02:00,2021-04-10T15:34:27+02:00,134,387,9,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
375,survey,SAO,UNHCR_ZMB_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zambia,2018,2018,,1,2021-04-10T15:34:35+02:00,2021-04-10T15:34:35+02:00,163,273,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
376,survey,SAO,UNHCR_ZMB_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zambia,2019,2019,,1,2021-04-10T15:34:44+02:00,2021-04-10T15:34:44+02:00,134,397,10,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
377,survey,SAO,UNHCR_ZWE_2018_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2018",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zimbabwe,2018,2018,,1,2021-04-10T15:34:52+02:00,2021-04-10T15:34:52+02:00,163,261,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
378,survey,SAO,UNHCR_ZWE_2019_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2019",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zimbabwe,2019,2019,,1,2021-04-10T15:35:00+02:00,2021-04-10T15:35:00+02:00,134,454,5,59,59,2,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
379,survey,WA,UNHCR_CMR_2020_SEI_CAR_COVID19_v2.1,Assessment on the socioeconomic impact of COVID-19 on Central African Refugees refugees - East (May 2020),Assessment of the Socio-economic impact of COVID-19,SEI_COVID,UNHCR,Cameroon,2020,2020,,1,2021-04-12T18:01:44+02:00,2021-04-12T18:06:26+02:00,123,502,18,102,102,3,0,0,0,0,1,1,1,1,1,1,2021-Q1,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,1,,,,,1,,2
380,survey,EHA,UNHCR_KEN_2020_COVID_Round3_v2.1,"Socio-economic impact of COVID-19 on refugees - Round 3, 2020",Assessment of the Socio-economic impact of COVID-19,SEI_COVID,UNHCR,Kenya,2020,2020,,1,2021-04-13T10:58:51+02:00,2021-04-13T11:06:03+02:00,1648,3516,29,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,1,,2
381,survey,EURO,UNHCR_SRB_2020_CBI_PDM_v2.1,"Post-Distribution Monitoring of Cash-Based Interventions, July 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Serbia,2020,2020,,1,2021-04-26T13:41:11+02:00,2021-06-30T16:34:22+02:00,75,10,0,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Europe,Europe,,1,,,,,,,,,,,,1
382,survey,EHA,HDX_JIPS_SOM_2016_IDPProfiling_vEXT,"Internal Displacement Profiling in Hargeisa, 2015",Internal Displacement Profiling,IDPProfiling,Joint IDP Profiling Service (JIPS),Somalia,2015,2015,https://data.humdata.org/dataset/internal-displacement-profiling-in-hargeisa#metadata-0,1,2021-05-04T19:43:19+02:00,2021-05-04T19:44:23+02:00,0,29,0,102,102,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,1,,,1
383,survey,EHA,HDX_PrAct_RWA_2018_RE4R_vEXT,Renewable Energy for Refugees (RE4R) Project Assessment Phase Survey (Households),Renewable Energy for Refugees (RE4R) ,RE4R,"Practical Action, UNHCR",Rwanda,2018,2018,https://data.humdata.org/dataset/re4r-project-assessment-phase-survey-gihembe-households,1,2021-05-12T10:34:01+02:00,2021-05-12T10:34:18+02:00,0,21,0,102,102,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,1,,,,,,,,,1
384,survey,EHA,HDX_GTS_UGA_2019_PS_vEXT,Community Perception Survey - 2019,Community Perception Survey,PS,Ground Truth Solutions,Uganda,2019,2019,https://data.humdata.org/dataset/perception-survey-uganda-2020a,1,2021-05-12T14:40:46+02:00,2021-05-12T14:40:56+02:00,0,21,0,102,102,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,1,,,1
385,survey,EHA,UNHCR_KEN_2020_COVID_Round4_v2.1,"Socio-economic impact of COVID-19 on refugees - Round 4, 2021",Assessment of the Socio-economic impact of COVID-19,SEI_COVID,UNHCR,Kenya,2021,2021,,1,2021-05-14T16:07:54+02:00,2021-05-14T16:59:00+02:00,1461,164,13,102,102,3,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,1,,2
387,survey,ASIA,HARVARD_DATAVERSE_BGD_2019_CBPS_v2.1,"Cox's Bazar Panel Survey, 2019",Cox's Bazar Panel Survey,CPBS,"Baird, Sarah, Davis, C. Austin, Genoni, Maria, Lopez-Pena, Paula, Mobarak, Ahmed Mushfiq, Palaniswamy, Nethra, Seager, Jennifer, Vishwanath, Tara",Bangladesh,2019,2019,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/V614VB,1,2021-05-18T18:11:34+02:00,2021-05-18T18:11:44+02:00,0,123,0,102,102,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,1,,,,,1
388,survey,WBG,WBG_AUT_1991_PHC_v01_M_v02_A_IPUMS,Population Census; Building and Housing Census 1991 - IPUMS Subset,Population and Housing Census,PHC,"Austrian Central Statistical Office, Minnesota Population Center",Austria,1991,1991,https://international.ipums.org/international/,1,2021-05-19T02:17:18+02:00,2021-05-19T02:17:18+02:00,164,235,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,1,,,,,,1
389,survey,WBG,WBG_AUT_2001_PHC_v01_M_v02_A_IPUMS,Population Census; Building and Housing Census 2001 - IPUMS Subset,Population and Housing Census,PHC,"Statistics Austria, Minnesota Population Center",Austria,2001,2001,https://international.ipums.org/international/,1,2021-05-19T02:18:42+02:00,2021-05-19T02:18:42+02:00,187,251,9,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,1,,,,,,1
391,survey,WBG,WBG_AZE_1995_SLC_v01_M,Survey of Living Conditions 1995,Survey of Living Conditions,SLC,"Social Studies Center, Institute of Sociology and Political Science (SORGU) and the World Bank",Azerbaijan,1995,1995,https://microdata.worldbank.org/index.php/catalog/study/AZE_1995_SLC_v01_M,1,2021-05-19T02:21:58+02:00,2021-05-19T02:21:58+02:00,374,471,27,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,1,,,,,,1
392,survey,WBG,WBG_AZE_2000_MICS_v01_M,Multiple Indicator Cluster Survey 2000,Multiple Indicator Cluster Survey,MICS,State Statistical Committee of the Azerbaijan Republic,Azerbaijan,2000,2000,http://www.childinfo.org/mics2_datasets.html,1,2021-05-19T02:22:36+02:00,2021-05-19T02:22:36+02:00,546,502,2,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,1,,,,,,,1
393,survey,WBG,WBG_BIH_2000_MICS_v01_M,"Multiple Indicator Cluster Survey 2000, Household Survey of Women and Children",Multiple Indicator Cluster Survey,MICS,"Federation Public Health Institute, Ministry of Health and Social Welfare",Bosnia and Herzegovina,2000,2000,http://www.childinfo.org/mics2_datasets.html,1,2021-05-19T02:22:57+02:00,2021-05-19T02:22:57+02:00,375,419,4,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,1,,,,,,,1
394,survey,WBG,WBG_BIH_2011_MICS-RS_v01_M,Multiple Indicator Cluster Survey 2011 - Roma Settlements,Multiple Indicator Cluster Survey,MICS-RS,"United Nations Children’s Fund, Ministry for Human Rights and Refugees of Bosnia and Herzegovina, Agency for Statistics of Bosnia and Herzegovina",Bosnia and Herzegovina,2011,2012,http://www.childinfo.org/mics4_surveys.html,1,2021-05-19T02:23:19+02:00,2021-05-19T02:23:19+02:00,1034,322,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,1,,,,,,,1
395,survey,WBG,WBG_BIH_2011_MICS_v01_M,Multiple Indicator Cluster Survey 2011,Multiple Indicator Cluster Survey,MICS,"United Nations Children’s Fund, Federal Office of Statistics, Republic of Srpska Institute of Statistics, Agency for Statistics of Bosnia and Herzegovina",Bosnia and Herzegovina,2011,2012,http://www.childinfo.org/mics4_surveys.html,1,2021-05-19T02:24:10+02:00,2021-05-19T02:24:10+02:00,1033,797,3,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,1,,,,,,,1
396,survey,WBG,WBG_BIH_2011_FLFS_v01_M,Financial Literacy and Financial Services Survey 2011,Financial Literacy and Financial Services Survey,FLFS,IPSOS,Bosnia and Herzegovina,2011,2011,https://microdata.worldbank.org/index.php/catalog/study/BIH_2011_FLFS_v01_M,1,2021-05-19T02:24:59+02:00,2021-05-19T02:24:59+02:00,341,79,11,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,,,,,1,,1
397,survey,WBG,WBG_DJI_2020_CNPPS-W1_v01_M,"COVID-19 National Panel Phone Survey 2020, Wave 1",COVID-19 National Panel Phone Survey,CNPPS,Poverty and Equity Global Practice,Djibouti,2020,2020,https://microdata.worldbank.org/index.php/catalog/study/DJI_2020_CNPPS-W1_v01_M,1,2021-05-19T02:25:24+02:00,2021-05-19T02:25:24+02:00,152,135,10,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,1,,1,,,,,2
398,survey,WBG,WBG_AUT_2011_PHC_v01_M_v01_A_IPUMS,Population and Housing Census 2011 - IPUMS Subset,Population and Housing Census,PHC,"Statistics Austria, Minnesota Population Center",Austria,2011,2011,https://international.ipums.org/international/,1,2021-05-19T03:29:49+02:00,2021-05-19T03:29:49+02:00,0,121,9,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,1,,,,,,1
399,survey,WBG,WBG_DJI_2020_CNPPS-W2_v01_M,"COVID-19 National Panel Phone Survey 2020, Wave 2",COVID-19 National Panel Phone Survey,CNPPS,Poverty and Equity GP,Djibouti,2020,2020,https://microdata.worldbank.org/index.php/catalog/study/DJI_2020_CNPPS-W2_v01_M,1,2021-05-19T03:33:06+02:00,2021-05-19T03:33:06+02:00,276,338,17,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,1,,1,,,,,2
400,survey,WBG,WBG_ETH_2017_SPS_v01_M,"Skills Profile Survey 2017, A Refugee and Host Community Survey",Skills Profile Survey,SPS,Utz Johann Pape (IBRD - World Bank),Ethiopia,2017,2017,https://microdata.worldbank.org/index.php/catalog/study/ETH_2017_SPS_v01_M,1,2021-05-19T03:37:37+02:00,2021-05-19T03:37:37+02:00,1812,94,9,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,,,,,,1,,1
401,survey,WBG,WBG_GHA_2017_WBCS_v01_M,World Bank Group Country Survey 2017,World Bank Group Country Survey,WBCS,Public Opinion Research Group,Ghana,2017,2017,https://microdata.worldbank.org/index.php/catalog/study/GHA_2017_WBCS_v01_M,1,2021-05-19T03:41:42+02:00,2021-05-19T03:43:47+02:00,343,388,10,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,West & Central Africa,,,1,,,,,,,,,,,1
402,survey,WBG,WBG_IDN_2010_PHC_v01_M_v03_A_IPUMS,Population Census 2010 - IPUMS Subset,Population and Housing Census,PHC,"Central Bureau of Statistics, Minnesota Population Center",Indonesia,2010,2010,https://international.ipums.org/international/,1,2021-05-19T03:46:32+02:00,2021-05-19T03:46:32+02:00,177,145,6,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Asia Pacific,,,,,,,,1,,,,,,1
403,survey,WBG,WBG_IRQ_2015_SRHCS_v01_M,"Survey of Syrian Refugees and Host Communities in Kurdistan, 2015-2016",Survey of Syrian Refugees and Host Communities,SRHCS,World Bank,Iraq,2015,2016,https://microdata.worldbank.org/index.php/catalog/study/IRQ_2015_SRHCS_v01_M,1,2021-05-19T03:50:36+02:00,2021-05-19T03:50:36+02:00,859,53,7,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
404,survey,WBG,WBG_IRQ_2017_SWIFT_v01_M,Rapid Welfare Monitoring Survey 2017,Rapid Welfare Monitoring Survey,SWIFT,Central Statistical Organization (CSO),Iraq,2017,2018,https://microdata.worldbank.org/index.php/catalog/study/IRQ_2017_SWIFT_v01_M,1,2021-05-19T03:53:09+02:00,2021-05-19T03:53:09+02:00,198,225,14,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
405,survey,WBG,WBG_JOR_2012_DHS_v01_M,Population and Family Health Survey 2012,Demographic and Health Survey,DHS,Department of Statistics (DoS),Jordan,2012,2012,http://dhsprogram.com/data/available-datasets.cfm,1,2021-05-19T03:54:33+02:00,2021-05-19T03:54:33+02:00,1881,1271,19,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,1,,,,,,,1
406,survey,WBG,WBG_JOR_2015_SRHCS_v01_M,"Survey of Syrian Refugees and Host Communities, 2015-2016",Survey of Syrian Refugees and Host Communities,SRHCS,World Bank,Jordan,2015,2016,https://microdata.worldbank.org/index.php/catalog/study/JOR_2015_SRHCS_v01_M,1,2021-05-19T03:56:28+02:00,2021-05-19T03:56:28+02:00,824,84,8,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
407,survey,WBG,WBG_JOR_2016_DR-BL_v01_M,"Comprehensive Baseline Study on Digital Remittances 2016, Demand-side Survey of Low-income Jordanians and Syrian Refugees in Jordan",Baseline Study on Digital Remittances,DR-BL,"IPSOS Public Affairs, IPSOS Jordan",Jordan,2016,2016,https://microdata.worldbank.org/index.php/catalog/study/JOR_2016_DR-BL_v01_M,1,2021-05-19T04:02:10+02:00,2021-05-19T04:02:10+02:00,14633,69,24,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
408,survey,WBG,WBG_JOR_2016_WBCS_v01_M,World Bank Group Country Survey 2016,World Bank Group Country Survey,WBCS,Public Opinion Research Group,Jordan,2016,2016,https://microdata.worldbank.org/index.php/catalog/study/JOR_2016_WBCS_v01_M,1,2021-05-19T04:24:55+02:00,2021-05-19T04:24:55+02:00,473,496,7,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,1,,,,,,,,,,,1
409,survey,WBG,WBG_KEN_2009_PHC_v01_M_v03_A_IPUMS,Kenya Population and Housing Census 2009 - IPUMS Subset,Population and Housing Census,PHC,"Kenya National Bureau of Statistics, Minnesota Population Center",Kenya,2009,2009,https://international.ipums.org/international/,1,2021-05-19T04:27:18+02:00,2021-05-19T04:27:18+02:00,207,193,13,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,East & Horn of Africa,,,,,,,,1,,,,,,1
410,survey,WBG,WBG_KSV_2000_LSMS_v01_M,Living Standards Measurement Survey 2000,Living Standards Measurement Survey,LSMS,The World Bank,Kosovo,2000,2000,https://microdata.worldbank.org/index.php/catalog/study/KSV_2000_LSMS_v01_M,1,2021-05-19T04:30:05+02:00,2021-05-19T04:30:05+02:00,1931,151,12,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Europe,,,,,,,,,,,,1,,1
411,survey,WBG,WBG_KGZ_1996_KPMS_v01_M,Poverty Monitoring Survey 1996,Poverty Monitoring Survey,KPMS,National Statistical Committee (NATSTATCOM),Kyrgyzstan,1996,1996,https://microdata.worldbank.org/index.php/catalog/study/KGZ_1996_KPMS_v01_M,1,2021-05-19T04:34:59+02:00,2021-05-19T04:34:59+02:00,5026,1379,7,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Asia Pacific,,,,,,,,,,,,1,,1
412,survey,WBG,WBG_KGZ_1997_KPMS_v01_M,Poverty Monitoring Survey 1997,Poverty Monitoring Survey,KPMS,National Statistical Committee (NATSTATCOM),Kyrgyzstan,1997,1997,https://microdata.worldbank.org/index.php/catalog/study/KGZ_1997_KPMS_v01_M,1,2021-05-19T04:37:03+02:00,2021-05-19T04:37:03+02:00,1844,95,5,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Asia Pacific,,,,,,,,,,,,1,,1
413,survey,WBG,WBG_KGZ_1998_KPMS_v01_M,Poverty Monitoring Survey 1998,Poverty Monitoring Survey,KPMS,National Statistical Committee (NATSTATCOM),Kyrgyzstan,1998,1998,https://microdata.worldbank.org/index.php/catalog/study/KGZ_1998_KPMS_v01_M,1,2021-05-19T04:41:20+02:00,2021-05-19T04:41:20+02:00,2047,869,11,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Asia Pacific,,,,,,,,,,,,1,,1
414,survey,WBG,WBG_LBN_2006_MICSPAL_v01_M,"Multiple Indicator Cluster Survey, Palestinian Refugee Camps, Lebanon 2006, Monitoring the Situation of Children and Women",Multiple Indicator Cluster Survey,MICSPAL,The Palestinian Central Bureau of Statistics and Natural Resources,"Palestinian Refugee Camps, Lebanon",2005,2006,http://www.childinfo.org/mics3_surveys.html,1,2021-05-19T04:42:53+02:00,2021-05-19T04:42:53+02:00,625,137,13,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,1,,,,,,,1
415,survey,WBG,WBG_LBN_2011_MICS-P_v01_M,"Multiple Indicator Cluster Survey 2011, Palestinian Camps",Multiple Indicator Cluster Survey,MICS-P,"Palestinian Central Bureau of Statistics, United Nations Children's Fund",Lebanon,2011,2011,http://www.childinfo.org/mics4_surveys.html,1,2021-05-19T04:45:16+02:00,2021-05-19T04:45:16+02:00,692,294,18,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,1,,,,,,,1
416,survey,WBG,WBG_LBN_2015-2016_SRHCS_v01_M,"Survey of Syrian Refugees and Host Communities, 2015-2016",Survey of Syrian Refugees and Host Communities,SRHCS,World Bank,Lebanon,2015,2016,https://microdata.worldbank.org/index.php/catalog/study/LBN_2015-2016_SRHCS_v01_M,1,2021-05-19T05:01:45+02:00,2021-05-19T05:01:45+02:00,642,74,9,59,59,5,0,0,0,0,0,1,1,1,1,1,2021-Q2,1,External,World Bank,Mid. East & N. Africa,,,,,,,,,,,,1,,1
